County,County code,Year,Fuel type,Region,Count
Oxelösund,481,1/1/2016,Ethanol,Södermanlands län,0
Oxelösund,481,1/1/2016,Gas,Södermanlands län,117
Oxelösund,481,1/1/2016,NG,Södermanlands län,0
Oxelösund,481,1/1/2016,Plug-in hybrids,Södermanlands län,3
Oxelösund,481,1/1/2017,Diesel,Södermanlands län,91
Oxelösund,481,1/1/2017,Electric hybrids,Södermanlands län,12
Oxelösund,481,1/1/2017,Electricty,Södermanlands län,0
Oxelösund,481,1/1/2017,Ethanol,Södermanlands län,0
Oxelösund,481,1/1/2017,Gas,Södermanlands län,105
Oxelösund,481,1/1/2017,NG,Södermanlands län,0
Oxelösund,481,1/1/2017,Plug-in hybrids,Södermanlands län,3
Oxelösund,481,1/1/2018,Diesel,Södermanlands län,72
Oxelösund,481,1/1/2018,Electric hybrids,Södermanlands län,16
Oxelösund,481,1/1/2018,Electricty,Södermanlands län,1
Oxelösund,481,1/1/2018,Ethanol,Södermanlands län,0
Oxelösund,481,1/1/2018,Gas,Södermanlands län,123
Oxelösund,481,1/1/2018,NG,Södermanlands län,0
Oxelösund,481,1/1/2018,Plug-in hybrids,Södermanlands län,4
Oxelösund,481,1/1/2019,Diesel,Södermanlands län,57
Oxelösund,481,1/1/2019,Electric hybrids,Södermanlands län,34
Oxelösund,481,1/1/2019,Electricty,Södermanlands län,8
Oxelösund,481,1/1/2019,Ethanol,Södermanlands län,0
Oxelösund,481,1/1/2019,Gas,Södermanlands län,121
Oxelösund,481,1/1/2019,NG,Södermanlands län,1
Oxelösund,481,1/1/2019,Plug-in hybrids,Södermanlands län,3
Oxelösund,481,1/1/2020,Diesel,Södermanlands län,20
Oxelösund,481,1/1/2020,Electric hybrids,Södermanlands län,11
Oxelösund,481,1/1/2020,Electricty,Södermanlands län,8
Oxelösund,481,1/1/2020,Ethanol,Södermanlands län,0
Oxelösund,481,1/1/2020,Gas,Södermanlands län,65
Oxelösund,481,1/1/2020,NG,Södermanlands län,0
Oxelösund,481,1/1/2020,Plug-in hybrids,Södermanlands län,19
Oxelösund,481,1/1/2021,Diesel,Södermanlands län,16
Oxelösund,481,1/1/2021,Electric hybrids,Södermanlands län,17
Oxelösund,481,1/1/2021,Electricty,Södermanlands län,23
Oxelösund,481,1/1/2021,Ethanol,Södermanlands län,2
Oxelösund,481,1/1/2021,Gas,Södermanlands län,68
Oxelösund,481,1/1/2021,NG,Södermanlands län,0
Oxelösund,481,1/1/2021,Plug-in hybrids,Södermanlands län,37
Flen,482,1/1/2013,Diesel,Södermanlands län,137
Flen,482,1/1/2013,Electric hybrids,Södermanlands län,3
Flen,482,1/1/2013,Electricty,Södermanlands län,0
Flen,482,1/1/2013,Ethanol,Södermanlands län,1
Flen,482,1/1/2013,Gas,Södermanlands län,120
Flen,482,1/1/2013,NG,Södermanlands län,0
Flen,482,1/1/2013,Plug-in hybrids,Södermanlands län,0
Flen,482,1/1/2014,Diesel,Södermanlands län,134
Flen,482,1/1/2014,Electric hybrids,Södermanlands län,4
Flen,482,1/1/2014,Electricty,Södermanlands län,0
Flen,482,1/1/2014,Ethanol,Södermanlands län,1
Flen,482,1/1/2014,Gas,Södermanlands län,132
Flen,482,1/1/2014,NG,Södermanlands län,1
Flen,482,1/1/2014,Plug-in hybrids,Södermanlands län,0
Flen,482,1/1/2015,Diesel,Södermanlands län,121
Flen,482,1/1/2015,Electric hybrids,Södermanlands län,14
Flen,482,1/1/2015,Electricty,Södermanlands län,0
Flen,482,1/1/2015,Ethanol,Södermanlands län,1
Flen,482,1/1/2015,Gas,Södermanlands län,141
Flen,482,1/1/2015,NG,Södermanlands län,2
Flen,482,1/1/2015,Plug-in hybrids,Södermanlands län,3
Flen,482,1/1/2016,Diesel,Södermanlands län,149
Flen,482,1/1/2016,Electric hybrids,Södermanlands län,16
Flen,482,1/1/2016,Electricty,Södermanlands län,2
Flen,482,1/1/2016,Ethanol,Södermanlands län,0
Flen,482,1/1/2016,Gas,Södermanlands län,139
Flen,482,1/1/2016,NG,Södermanlands län,1
Flen,482,1/1/2016,Plug-in hybrids,Södermanlands län,1
Flen,482,1/1/2017,Diesel,Södermanlands län,134
Flen,482,1/1/2017,Electric hybrids,Södermanlands län,20
Flen,482,1/1/2017,Electricty,Södermanlands län,6
Flen,482,1/1/2017,Ethanol,Södermanlands län,0
Flen,482,1/1/2017,Gas,Södermanlands län,140
Flen,482,1/1/2017,NG,Södermanlands län,0
Flen,482,1/1/2017,Plug-in hybrids,Södermanlands län,2
Flen,482,1/1/2018,Diesel,Södermanlands län,88
Flen,482,1/1/2018,Electric hybrids,Södermanlands län,25
Flen,482,1/1/2018,Electricty,Södermanlands län,2
Flen,482,1/1/2018,Ethanol,Södermanlands län,0
Flen,482,1/1/2018,Gas,Södermanlands län,105
Flen,482,1/1/2018,NG,Södermanlands län,0
Flen,482,1/1/2018,Plug-in hybrids,Södermanlands län,3
Flen,482,1/1/2019,Diesel,Södermanlands län,81
Flen,482,1/1/2019,Electric hybrids,Södermanlands län,31
Flen,482,1/1/2019,Electricty,Södermanlands län,10
Flen,482,1/1/2019,Ethanol,Södermanlands län,0
Flen,482,1/1/2019,Gas,Södermanlands län,109
Flen,482,1/1/2019,NG,Södermanlands län,0
Flen,482,1/1/2019,Plug-in hybrids,Södermanlands län,7
Flen,482,1/1/2020,Diesel,Södermanlands län,43
Flen,482,1/1/2020,Electric hybrids,Södermanlands län,22
Flen,482,1/1/2020,Electricty,Södermanlands län,22
Flen,482,1/1/2020,Ethanol,Södermanlands län,0
Flen,482,1/1/2020,Gas,Södermanlands län,102
Flen,482,1/1/2020,NG,Södermanlands län,2
Flen,482,1/1/2020,Plug-in hybrids,Södermanlands län,15
Flen,482,1/1/2021,Diesel,Södermanlands län,44
Flen,482,1/1/2021,Electric hybrids,Södermanlands län,19
Flen,482,1/1/2021,Electricty,Södermanlands län,34
Flen,482,1/1/2021,Ethanol,Södermanlands län,1
Flen,482,1/1/2021,Gas,Södermanlands län,79
Flen,482,1/1/2021,NG,Södermanlands län,0
Flen,482,1/1/2021,Plug-in hybrids,Södermanlands län,42
Katrineholm,483,1/1/2013,Diesel,Södermanlands län,467
Katrineholm,483,1/1/2013,Electric hybrids,Södermanlands län,13
Katrineholm,483,1/1/2013,Electricty,Södermanlands län,1
Katrineholm,483,1/1/2013,Ethanol,Södermanlands län,7
Katrineholm,483,1/1/2013,Gas,Södermanlands län,369
Katrineholm,483,1/1/2013,NG,Södermanlands län,7
Katrineholm,483,1/1/2013,Plug-in hybrids,Södermanlands län,3
Katrineholm,483,1/1/2014,Diesel,Södermanlands län,454
Katrineholm,483,1/1/2014,Electric hybrids,Södermanlands län,22
Katrineholm,483,1/1/2014,Electricty,Södermanlands län,2
Katrineholm,483,1/1/2014,Ethanol,Södermanlands län,5
Katrineholm,483,1/1/2014,Gas,Södermanlands län,409
Katrineholm,483,1/1/2014,NG,Södermanlands län,28
Katrineholm,483,1/1/2014,Plug-in hybrids,Södermanlands län,2
Katrineholm,483,1/1/2015,Diesel,Södermanlands län,495
Katrineholm,483,1/1/2015,Electric hybrids,Södermanlands län,28
Katrineholm,483,1/1/2015,Electricty,Södermanlands län,1
Katrineholm,483,1/1/2015,Ethanol,Södermanlands län,0
Katrineholm,483,1/1/2015,Gas,Södermanlands län,447
Katrineholm,483,1/1/2015,NG,Södermanlands län,22
Katrineholm,483,1/1/2015,Plug-in hybrids,Södermanlands län,9
Katrineholm,483,1/1/2016,Diesel,Södermanlands län,452
Katrineholm,483,1/1/2016,Electric hybrids,Södermanlands län,53
Katrineholm,483,1/1/2016,Electricty,Södermanlands län,3
Katrineholm,483,1/1/2016,Ethanol,Södermanlands län,0
Katrineholm,483,1/1/2016,Gas,Södermanlands län,559
Katrineholm,483,1/1/2016,NG,Södermanlands län,15
Katrineholm,483,1/1/2016,Plug-in hybrids,Södermanlands län,11
Katrineholm,483,1/1/2017,Diesel,Södermanlands län,419
Katrineholm,483,1/1/2017,Electric hybrids,Södermanlands län,58
Katrineholm,483,1/1/2017,Electricty,Södermanlands län,7
Katrineholm,483,1/1/2017,Ethanol,Södermanlands län,0
Katrineholm,483,1/1/2017,Gas,Södermanlands län,560
Katrineholm,483,1/1/2017,NG,Södermanlands län,23
Katrineholm,483,1/1/2017,Plug-in hybrids,Södermanlands län,22
Katrineholm,483,1/1/2018,Diesel,Södermanlands län,261
Katrineholm,483,1/1/2018,Electric hybrids,Södermanlands län,77
Katrineholm,483,1/1/2018,Electricty,Södermanlands län,6
Katrineholm,483,1/1/2018,Ethanol,Södermanlands län,0
Katrineholm,483,1/1/2018,Gas,Södermanlands län,547
Katrineholm,483,1/1/2018,NG,Södermanlands län,36
Katrineholm,483,1/1/2018,Plug-in hybrids,Södermanlands län,23
Katrineholm,483,1/1/2019,Diesel,Södermanlands län,211
Katrineholm,483,1/1/2019,Electric hybrids,Södermanlands län,160
Katrineholm,483,1/1/2019,Electricty,Södermanlands län,20
Katrineholm,483,1/1/2019,Ethanol,Södermanlands län,13
Katrineholm,483,1/1/2019,Gas,Södermanlands län,531
Katrineholm,483,1/1/2019,NG,Södermanlands län,7
Katrineholm,483,1/1/2019,Plug-in hybrids,Södermanlands län,22
Katrineholm,483,1/1/2020,Diesel,Södermanlands län,108
Katrineholm,483,1/1/2020,Electric hybrids,Södermanlands län,79
Katrineholm,483,1/1/2020,Electricty,Södermanlands län,62
Katrineholm,483,1/1/2020,Ethanol,Södermanlands län,0
Katrineholm,483,1/1/2020,Gas,Södermanlands län,320
Katrineholm,483,1/1/2020,NG,Södermanlands län,0
Katrineholm,483,1/1/2020,Plug-in hybrids,Södermanlands län,123
Katrineholm,483,1/1/2021,Diesel,Södermanlands län,84
Katrineholm,483,1/1/2021,Electric hybrids,Södermanlands län,80
Katrineholm,483,1/1/2021,Electricty,Södermanlands län,116
Katrineholm,483,1/1/2021,Ethanol,Södermanlands län,4
Katrineholm,483,1/1/2021,Gas,Södermanlands län,294
Katrineholm,483,1/1/2021,NG,Södermanlands län,22
Katrineholm,483,1/1/2021,Plug-in hybrids,Södermanlands län,159
Eskilstuna,484,1/1/2013,Diesel,Södermanlands län,1408
Eskilstuna,484,1/1/2013,Electric hybrids,Södermanlands län,63
Eskilstuna,484,1/1/2013,Electricty,Södermanlands län,2
Eskilstuna,484,1/1/2013,Ethanol,Södermanlands län,28
Eskilstuna,484,1/1/2013,Gas,Södermanlands län,1012
Eskilstuna,484,1/1/2013,NG,Södermanlands län,38
Eskilstuna,484,1/1/2013,Plug-in hybrids,Södermanlands län,5
Eskilstuna,484,1/1/2014,Diesel,Södermanlands län,1659
Eskilstuna,484,1/1/2014,Electric hybrids,Södermanlands län,31
Eskilstuna,484,1/1/2014,Electricty,Södermanlands län,13
Eskilstuna,484,1/1/2014,Ethanol,Södermanlands län,14
Eskilstuna,484,1/1/2014,Gas,Södermanlands län,1055
Eskilstuna,484,1/1/2014,NG,Södermanlands län,25
Eskilstuna,484,1/1/2014,Plug-in hybrids,Södermanlands län,10
Eskilstuna,484,1/1/2015,Diesel,Södermanlands län,1675
Eskilstuna,484,1/1/2015,Electric hybrids,Södermanlands län,24
Eskilstuna,484,1/1/2015,Electricty,Södermanlands län,18
Eskilstuna,484,1/1/2015,Ethanol,Södermanlands län,15
Eskilstuna,484,1/1/2015,Gas,Södermanlands län,1276
Eskilstuna,484,1/1/2015,NG,Södermanlands län,49
Eskilstuna,484,1/1/2015,Plug-in hybrids,Södermanlands län,41
Eskilstuna,484,1/1/2016,Diesel,Södermanlands län,1667
Eskilstuna,484,1/1/2016,Electric hybrids,Södermanlands län,64
Eskilstuna,484,1/1/2016,Electricty,Södermanlands län,20
Eskilstuna,484,1/1/2016,Ethanol,Södermanlands län,5
Eskilstuna,484,1/1/2016,Gas,Södermanlands län,1519
Eskilstuna,484,1/1/2016,NG,Södermanlands län,75
Eskilstuna,484,1/1/2016,Plug-in hybrids,Södermanlands län,32
Eskilstuna,484,1/1/2017,Diesel,Södermanlands län,1372
Eskilstuna,484,1/1/2017,Electric hybrids,Södermanlands län,102
Eskilstuna,484,1/1/2017,Electricty,Södermanlands län,63
Eskilstuna,484,1/1/2017,Ethanol,Södermanlands län,3
Eskilstuna,484,1/1/2017,Gas,Södermanlands län,1440
Eskilstuna,484,1/1/2017,NG,Södermanlands län,84
Eskilstuna,484,1/1/2017,Plug-in hybrids,Södermanlands län,73
Eskilstuna,484,1/1/2018,Diesel,Södermanlands län,1098
Eskilstuna,484,1/1/2018,Electric hybrids,Södermanlands län,108
Eskilstuna,484,1/1/2018,Electricty,Södermanlands län,55
Eskilstuna,484,1/1/2018,Ethanol,Södermanlands län,4
Eskilstuna,484,1/1/2018,Gas,Södermanlands län,1580
Eskilstuna,484,1/1/2018,NG,Södermanlands län,58
Eskilstuna,484,1/1/2018,Plug-in hybrids,Södermanlands län,84
Eskilstuna,484,1/1/2019,Diesel,Södermanlands län,879
Eskilstuna,484,1/1/2019,Electric hybrids,Södermanlands län,189
Eskilstuna,484,1/1/2019,Electricty,Södermanlands län,91
Eskilstuna,484,1/1/2019,Ethanol,Södermanlands län,8
Eskilstuna,484,1/1/2019,Gas,Södermanlands län,1525
Eskilstuna,484,1/1/2019,NG,Södermanlands län,72
Eskilstuna,484,1/1/2019,Plug-in hybrids,Södermanlands län,183
Eskilstuna,484,1/1/2020,Diesel,Södermanlands län,434
Eskilstuna,484,1/1/2020,Electric hybrids,Södermanlands län,124
Eskilstuna,484,1/1/2020,Electricty,Södermanlands län,154
Eskilstuna,484,1/1/2020,Ethanol,Södermanlands län,0
Eskilstuna,484,1/1/2020,Gas,Södermanlands län,1007
Eskilstuna,484,1/1/2020,NG,Södermanlands län,86
Eskilstuna,484,1/1/2020,Plug-in hybrids,Södermanlands län,429
Eskilstuna,484,1/1/2021,Diesel,Södermanlands län,382
Eskilstuna,484,1/1/2021,Electric hybrids,Södermanlands län,121
Eskilstuna,484,1/1/2021,Electricty,Södermanlands län,374
Eskilstuna,484,1/1/2021,Ethanol,Södermanlands län,4
Eskilstuna,484,1/1/2021,Gas,Södermanlands län,885
Eskilstuna,484,1/1/2021,NG,Södermanlands län,27
Eskilstuna,484,1/1/2021,Plug-in hybrids,Södermanlands län,668
Strängnäs,486,1/1/2013,Diesel,Södermanlands län,419
Strängnäs,486,1/1/2013,Electric hybrids,Södermanlands län,54
Strängnäs,486,1/1/2013,Electricty,Södermanlands län,1
Strängnäs,486,1/1/2013,Ethanol,Södermanlands län,3
Strängnäs,486,1/1/2013,Gas,Södermanlands län,410
Strängnäs,486,1/1/2013,NG,Södermanlands län,3
Strängnäs,486,1/1/2013,Plug-in hybrids,Södermanlands län,6
Strängnäs,486,1/1/2014,Diesel,Södermanlands län,456
Strängnäs,486,1/1/2014,Electric hybrids,Södermanlands län,48
Strängnäs,486,1/1/2014,Electricty,Södermanlands län,0
Strängnäs,486,1/1/2014,Ethanol,Södermanlands län,6
Strängnäs,486,1/1/2014,Gas,Södermanlands län,455
Strängnäs,486,1/1/2014,NG,Södermanlands län,1
Strängnäs,486,1/1/2014,Plug-in hybrids,Södermanlands län,5
Strängnäs,486,1/1/2015,Diesel,Södermanlands län,450
Strängnäs,486,1/1/2015,Electric hybrids,Södermanlands län,58
Strängnäs,486,1/1/2015,Electricty,Södermanlands län,4
Strängnäs,486,1/1/2015,Ethanol,Södermanlands län,0
Strängnäs,486,1/1/2015,Gas,Södermanlands län,500
Strängnäs,486,1/1/2015,NG,Södermanlands län,0
Strängnäs,486,1/1/2015,Plug-in hybrids,Södermanlands län,6
Strängnäs,486,1/1/2016,Diesel,Södermanlands län,463
Strängnäs,486,1/1/2016,Electric hybrids,Södermanlands län,93
Strängnäs,486,1/1/2016,Electricty,Södermanlands län,6
Strängnäs,486,1/1/2016,Ethanol,Södermanlands län,1
Strängnäs,486,1/1/2016,Gas,Södermanlands län,541
Strängnäs,486,1/1/2016,NG,Södermanlands län,1
Strängnäs,486,1/1/2016,Plug-in hybrids,Södermanlands län,10
Strängnäs,486,1/1/2017,Diesel,Södermanlands län,463
Strängnäs,486,1/1/2017,Electric hybrids,Södermanlands län,117
Strängnäs,486,1/1/2017,Electricty,Södermanlands län,11
Strängnäs,486,1/1/2017,Ethanol,Södermanlands län,0
Strängnäs,486,1/1/2017,Gas,Södermanlands län,597
Strängnäs,486,1/1/2017,NG,Södermanlands län,1
Strängnäs,486,1/1/2017,Plug-in hybrids,Södermanlands län,31
Strängnäs,486,1/1/2018,Diesel,Södermanlands län,279
Strängnäs,486,1/1/2018,Electric hybrids,Södermanlands län,149
Strängnäs,486,1/1/2018,Electricty,Södermanlands län,17
Strängnäs,486,1/1/2018,Ethanol,Södermanlands län,2
Strängnäs,486,1/1/2018,Gas,Södermanlands län,605
Strängnäs,486,1/1/2018,NG,Södermanlands län,2
Strängnäs,486,1/1/2018,Plug-in hybrids,Södermanlands län,36
Strängnäs,486,1/1/2019,Diesel,Södermanlands län,228
Strängnäs,486,1/1/2019,Electric hybrids,Södermanlands län,219
Strängnäs,486,1/1/2019,Electricty,Södermanlands län,49
Strängnäs,486,1/1/2019,Ethanol,Södermanlands län,1
Strängnäs,486,1/1/2019,Gas,Södermanlands län,576
Strängnäs,486,1/1/2019,NG,Södermanlands län,4
Strängnäs,486,1/1/2019,Plug-in hybrids,Södermanlands län,35
Strängnäs,486,1/1/2020,Diesel,Södermanlands län,156
Strängnäs,486,1/1/2020,Electric hybrids,Södermanlands län,171
Strängnäs,486,1/1/2020,Electricty,Södermanlands län,95
Strängnäs,486,1/1/2020,Ethanol,Södermanlands län,0
Strängnäs,486,1/1/2020,Gas,Södermanlands län,390
Strängnäs,486,1/1/2020,NG,Södermanlands län,0
Strängnäs,486,1/1/2020,Plug-in hybrids,Södermanlands län,106
Strängnäs,486,1/1/2021,Diesel,Södermanlands län,182
Strängnäs,486,1/1/2021,Electric hybrids,Södermanlands län,158
Strängnäs,486,1/1/2021,Electricty,Södermanlands län,216
Strängnäs,486,1/1/2021,Ethanol,Södermanlands län,3
Strängnäs,486,1/1/2021,Gas,Södermanlands län,384
Strängnäs,486,1/1/2021,NG,Södermanlands län,0
Strängnäs,486,1/1/2021,Plug-in hybrids,Södermanlands län,157
Trosa,488,1/1/2013,Diesel,Södermanlands län,95
Trosa,488,1/1/2013,Electric hybrids,Södermanlands län,2
Trosa,488,1/1/2013,Electricty,Södermanlands län,0
Trosa,488,1/1/2013,Ethanol,Södermanlands län,1
Trosa,488,1/1/2013,Gas,Södermanlands län,95
Trosa,488,1/1/2013,NG,Södermanlands län,3
Trosa,488,1/1/2013,Plug-in hybrids,Södermanlands län,0
Trosa,488,1/1/2014,Diesel,Södermanlands län,126
Trosa,488,1/1/2014,Electric hybrids,Södermanlands län,16
Trosa,488,1/1/2014,Electricty,Södermanlands län,0
Trosa,488,1/1/2014,Ethanol,Södermanlands län,0
Trosa,488,1/1/2014,Gas,Södermanlands län,118
Trosa,488,1/1/2014,NG,Södermanlands län,0
Trosa,488,1/1/2014,Plug-in hybrids,Södermanlands län,0
Trosa,488,1/1/2015,Diesel,Södermanlands län,128
Trosa,488,1/1/2015,Electric hybrids,Södermanlands län,6
Trosa,488,1/1/2015,Electricty,Södermanlands län,3
Trosa,488,1/1/2015,Ethanol,Södermanlands län,0
Trosa,488,1/1/2015,Gas,Södermanlands län,120
Trosa,488,1/1/2015,NG,Södermanlands län,1
Trosa,488,1/1/2015,Plug-in hybrids,Södermanlands län,0
Trosa,488,1/1/2016,Diesel,Södermanlands län,134
Trosa,488,1/1/2016,Electric hybrids,Södermanlands län,10
Trosa,488,1/1/2016,Electricty,Södermanlands län,2
Trosa,488,1/1/2016,Ethanol,Södermanlands län,0
Trosa,488,1/1/2016,Gas,Södermanlands län,156
Trosa,488,1/1/2016,NG,Södermanlands län,0
Trosa,488,1/1/2016,Plug-in hybrids,Södermanlands län,2
Trosa,488,1/1/2017,Diesel,Södermanlands län,120
Trosa,488,1/1/2017,Electric hybrids,Södermanlands län,20
Trosa,488,1/1/2017,Electricty,Södermanlands län,6
Trosa,488,1/1/2017,Ethanol,Södermanlands län,1
Trosa,488,1/1/2017,Gas,Södermanlands län,159
Trosa,488,1/1/2017,NG,Södermanlands län,0
Trosa,488,1/1/2017,Plug-in hybrids,Södermanlands län,5
Trosa,488,1/1/2018,Diesel,Södermanlands län,70
Trosa,488,1/1/2018,Electric hybrids,Södermanlands län,12
Trosa,488,1/1/2018,Electricty,Södermanlands län,5
Trosa,488,1/1/2018,Ethanol,Södermanlands län,0
Trosa,488,1/1/2018,Gas,Södermanlands län,174
Trosa,488,1/1/2018,NG,Södermanlands län,0
Trosa,488,1/1/2018,Plug-in hybrids,Södermanlands län,14
Trosa,488,1/1/2019,Diesel,Södermanlands län,51
Trosa,488,1/1/2019,Electric hybrids,Södermanlands län,22
Trosa,488,1/1/2019,Electricty,Södermanlands län,16
Trosa,488,1/1/2019,Ethanol,Södermanlands län,2
Trosa,488,1/1/2019,Gas,Södermanlands län,133
Trosa,488,1/1/2019,NG,Södermanlands län,0
Trosa,488,1/1/2019,Plug-in hybrids,Södermanlands län,12
Trosa,488,1/1/2020,Diesel,Södermanlands län,90
Trosa,488,1/1/2020,Electric hybrids,Södermanlands län,20
Trosa,488,1/1/2020,Electricty,Södermanlands län,39
Trosa,488,1/1/2020,Ethanol,Södermanlands län,0
Trosa,488,1/1/2020,Gas,Södermanlands län,143
Trosa,488,1/1/2020,NG,Södermanlands län,0
Trosa,488,1/1/2020,Plug-in hybrids,Södermanlands län,45
Trosa,488,1/1/2021,Diesel,Södermanlands län,73
Trosa,488,1/1/2021,Electric hybrids,Södermanlands län,24
Trosa,488,1/1/2021,Electricty,Södermanlands län,87
Trosa,488,1/1/2021,Ethanol,Södermanlands län,4
Trosa,488,1/1/2021,Gas,Södermanlands län,107
Trosa,488,1/1/2021,NG,Södermanlands län,0
Trosa,488,1/1/2021,Plug-in hybrids,Södermanlands län,59
Ödeshög,509,1/1/2013,Diesel,Östergötlands län,44
Ödeshög,509,1/1/2013,Electric hybrids,Östergötlands län,0
Ödeshög,509,1/1/2013,Electricty,Östergötlands län,0
Ödeshög,509,1/1/2013,Ethanol,Östergötlands län,0
Ödeshög,509,1/1/2013,Gas,Östergötlands län,24
Ödeshög,509,1/1/2013,NG,Östergötlands län,0
Ödeshög,509,1/1/2013,Plug-in hybrids,Östergötlands län,0
Ödeshög,509,1/1/2014,Diesel,Östergötlands län,28
Ödeshög,509,1/1/2014,Electric hybrids,Östergötlands län,1
Ödeshög,509,1/1/2014,Electricty,Östergötlands län,0
Ödeshög,509,1/1/2014,Ethanol,Östergötlands län,0
Ödeshög,509,1/1/2014,Gas,Östergötlands län,27
Ödeshög,509,1/1/2014,NG,Östergötlands län,0
Ödeshög,509,1/1/2014,Plug-in hybrids,Östergötlands län,0
Ödeshög,509,1/1/2015,Diesel,Östergötlands län,54
Ödeshög,509,1/1/2015,Electric hybrids,Östergötlands län,0
Ödeshög,509,1/1/2015,Electricty,Östergötlands län,0
Ödeshög,509,1/1/2015,Ethanol,Östergötlands län,0
Ödeshög,509,1/1/2015,Gas,Östergötlands län,34
Ödeshög,509,1/1/2015,NG,Östergötlands län,0
Ödeshög,509,1/1/2015,Plug-in hybrids,Östergötlands län,0
Ödeshög,509,1/1/2016,Diesel,Östergötlands län,70
Ödeshög,509,1/1/2016,Electric hybrids,Östergötlands län,3
Ödeshög,509,1/1/2016,Electricty,Östergötlands län,3
Ödeshög,509,1/1/2016,Ethanol,Östergötlands län,0
