County,County code,Date,Fuel type,Region,Count,County Latitude,County Longitude,Region Longitude,Region Latitude
Söderhamn,2182,1/1/2014,Electric hybrids,Gävleborgs län,2,61.25371,16.94879,61.5,16.25
Söderhamn,2182,1/1/2014,Electricty,Gävleborgs län,0,61.25371,16.94879,61.5,16.25
Söderhamn,2182,1/1/2014,Ethanol,Gävleborgs län,8,61.25371,16.94879,61.5,16.25
Söderhamn,2182,1/1/2014,Gas,Gävleborgs län,139,61.25371,16.94879,61.5,16.25
Söderhamn,2182,1/1/2014,NG,Gävleborgs län,0,61.25371,16.94879,61.5,16.25
Söderhamn,2182,1/1/2014,Plug-in hybrids,Gävleborgs län,14,61.25371,16.94879,61.5,16.25
Söderhamn,2182,1/1/2015,Diesel,Gävleborgs län,253,61.25371,16.94879,61.5,16.25
Söderhamn,2182,1/1/2015,Electric hybrids,Gävleborgs län,0,61.25371,16.94879,61.5,16.25
Söderhamn,2182,1/1/2015,Electricty,Gävleborgs län,10,61.25371,16.94879,61.5,16.25
Söderhamn,2182,1/1/2015,Ethanol,Gävleborgs län,0,61.25371,16.94879,61.5,16.25
Söderhamn,2182,1/1/2015,Gas,Gävleborgs län,151,61.25371,16.94879,61.5,16.25
Söderhamn,2182,1/1/2015,NG,Gävleborgs län,0,61.25371,16.94879,61.5,16.25
Söderhamn,2182,1/1/2015,Plug-in hybrids,Gävleborgs län,7,61.25371,16.94879,61.5,16.25
Söderhamn,2182,1/1/2016,Diesel,Gävleborgs län,238,61.25371,16.94879,61.5,16.25
Söderhamn,2182,1/1/2016,Electric hybrids,Gävleborgs län,5,61.25371,16.94879,61.5,16.25
Söderhamn,2182,1/1/2016,Electricty,Gävleborgs län,2,61.25371,16.94879,61.5,16.25
Söderhamn,2182,1/1/2016,Ethanol,Gävleborgs län,0,61.25371,16.94879,61.5,16.25
Söderhamn,2182,1/1/2016,Gas,Gävleborgs län,194,61.25371,16.94879,61.5,16.25
Söderhamn,2182,1/1/2016,NG,Gävleborgs län,0,61.25371,16.94879,61.5,16.25
Söderhamn,2182,1/1/2016,Plug-in hybrids,Gävleborgs län,5,61.25371,16.94879,61.5,16.25
Söderhamn,2182,1/1/2017,Diesel,Gävleborgs län,280,61.25371,16.94879,61.5,16.25
Söderhamn,2182,1/1/2017,Electric hybrids,Gävleborgs län,18,61.25371,16.94879,61.5,16.25
Söderhamn,2182,1/1/2017,Electricty,Gävleborgs län,5,61.25371,16.94879,61.5,16.25
Söderhamn,2182,1/1/2017,Ethanol,Gävleborgs län,0,61.25371,16.94879,61.5,16.25
Söderhamn,2182,1/1/2017,Gas,Gävleborgs län,205,61.25371,16.94879,61.5,16.25
Söderhamn,2182,1/1/2017,NG,Gävleborgs län,0,61.25371,16.94879,61.5,16.25
Söderhamn,2182,1/1/2017,Plug-in hybrids,Gävleborgs län,15,61.25371,16.94879,61.5,16.25
Söderhamn,2182,1/1/2018,Diesel,Gävleborgs län,185,61.25371,16.94879,61.5,16.25
Söderhamn,2182,1/1/2018,Electric hybrids,Gävleborgs län,26,61.25371,16.94879,61.5,16.25
Söderhamn,2182,1/1/2018,Electricty,Gävleborgs län,8,61.25371,16.94879,61.5,16.25
Söderhamn,2182,1/1/2018,Ethanol,Gävleborgs län,0,61.25371,16.94879,61.5,16.25
Söderhamn,2182,1/1/2018,Gas,Gävleborgs län,210,61.25371,16.94879,61.5,16.25
Söderhamn,2182,1/1/2018,NG,Gävleborgs län,0,61.25371,16.94879,61.5,16.25
Söderhamn,2182,1/1/2018,Plug-in hybrids,Gävleborgs län,21,61.25371,16.94879,61.5,16.25
Söderhamn,2182,1/1/2019,Diesel,Gävleborgs län,140,61.25371,16.94879,61.5,16.25
Söderhamn,2182,1/1/2019,Electric hybrids,Gävleborgs län,59,61.25371,16.94879,61.5,16.25
Söderhamn,2182,1/1/2019,Electricty,Gävleborgs län,15,61.25371,16.94879,61.5,16.25
Söderhamn,2182,1/1/2019,Ethanol,Gävleborgs län,1,61.25371,16.94879,61.5,16.25
Söderhamn,2182,1/1/2019,Gas,Gävleborgs län,215,61.25371,16.94879,61.5,16.25
Söderhamn,2182,1/1/2019,NG,Gävleborgs län,1,61.25371,16.94879,61.5,16.25
Söderhamn,2182,1/1/2019,Plug-in hybrids,Gävleborgs län,6,61.25371,16.94879,61.5,16.25
Söderhamn,2182,1/1/2020,Diesel,Gävleborgs län,149,61.25371,16.94879,61.5,16.25
Söderhamn,2182,1/1/2020,Electric hybrids,Gävleborgs län,17,61.25371,16.94879,61.5,16.25
Söderhamn,2182,1/1/2020,Electricty,Gävleborgs län,24,61.25371,16.94879,61.5,16.25
Söderhamn,2182,1/1/2020,Ethanol,Gävleborgs län,0,61.25371,16.94879,61.5,16.25
Söderhamn,2182,1/1/2020,Gas,Gävleborgs län,131,61.25371,16.94879,61.5,16.25
Söderhamn,2182,1/1/2020,NG,Gävleborgs län,0,61.25371,16.94879,61.5,16.25
Söderhamn,2182,1/1/2020,Plug-in hybrids,Gävleborgs län,35,61.25371,16.94879,61.5,16.25
Söderhamn,2182,1/1/2021,Diesel,Gävleborgs län,121,61.25371,16.94879,61.5,16.25
Söderhamn,2182,1/1/2021,Electric hybrids,Gävleborgs län,34,61.25371,16.94879,61.5,16.25
Söderhamn,2182,1/1/2021,Electricty,Gävleborgs län,52,61.25371,16.94879,61.5,16.25
Söderhamn,2182,1/1/2021,Ethanol,Gävleborgs län,4,61.25371,16.94879,61.5,16.25
Söderhamn,2182,1/1/2021,Gas,Gävleborgs län,101,61.25371,16.94879,61.5,16.25
Söderhamn,2182,1/1/2021,NG,Gävleborgs län,0,61.25371,16.94879,61.5,16.25
Söderhamn,2182,1/1/2021,Plug-in hybrids,Gävleborgs län,61,61.25371,16.94879,61.5,16.25
Bollnäs,2183,1/1/2013,Diesel,Gävleborgs län,401,61.31418,16.41725,61.5,16.25
Bollnäs,2183,1/1/2013,Electric hybrids,Gävleborgs län,9,61.31418,16.41725,61.5,16.25
Bollnäs,2183,1/1/2013,Electricty,Gävleborgs län,2,61.31418,16.41725,61.5,16.25
Bollnäs,2183,1/1/2013,Ethanol,Gävleborgs län,3,61.31418,16.41725,61.5,16.25
Bollnäs,2183,1/1/2013,Gas,Gävleborgs län,201,61.31418,16.41725,61.5,16.25
Bollnäs,2183,1/1/2013,NG,Gävleborgs län,1,61.31418,16.41725,61.5,16.25
Bollnäs,2183,1/1/2013,Plug-in hybrids,Gävleborgs län,1,61.31418,16.41725,61.5,16.25
Bollnäs,2183,1/1/2014,Diesel,Gävleborgs län,392,61.31418,16.41725,61.5,16.25
Bollnäs,2183,1/1/2014,Electric hybrids,Gävleborgs län,21,61.31418,16.41725,61.5,16.25
Bollnäs,2183,1/1/2014,Electricty,Gävleborgs län,6,61.31418,16.41725,61.5,16.25
Bollnäs,2183,1/1/2014,Ethanol,Gävleborgs län,19,61.31418,16.41725,61.5,16.25
Bollnäs,2183,1/1/2014,Gas,Gävleborgs län,214,61.31418,16.41725,61.5,16.25
Bollnäs,2183,1/1/2014,NG,Gävleborgs län,0,61.31418,16.41725,61.5,16.25
Bollnäs,2183,1/1/2014,Plug-in hybrids,Gävleborgs län,1,61.31418,16.41725,61.5,16.25
Bollnäs,2183,1/1/2015,Diesel,Gävleborgs län,437,61.31418,16.41725,61.5,16.25
Bollnäs,2183,1/1/2015,Electric hybrids,Gävleborgs län,29,61.31418,16.41725,61.5,16.25
Bollnäs,2183,1/1/2015,Electricty,Gävleborgs län,4,61.31418,16.41725,61.5,16.25
Bollnäs,2183,1/1/2015,Ethanol,Gävleborgs län,2,61.31418,16.41725,61.5,16.25
Bollnäs,2183,1/1/2015,Gas,Gävleborgs län,244,61.31418,16.41725,61.5,16.25
Bollnäs,2183,1/1/2015,NG,Gävleborgs län,1,61.31418,16.41725,61.5,16.25
Bollnäs,2183,1/1/2015,Plug-in hybrids,Gävleborgs län,3,61.31418,16.41725,61.5,16.25
Bollnäs,2183,1/1/2016,Diesel,Gävleborgs län,416,61.31418,16.41725,61.5,16.25
Bollnäs,2183,1/1/2016,Electric hybrids,Gävleborgs län,71,61.31418,16.41725,61.5,16.25
Bollnäs,2183,1/1/2016,Electricty,Gävleborgs län,8,61.31418,16.41725,61.5,16.25
Bollnäs,2183,1/1/2016,Ethanol,Gävleborgs län,2,61.31418,16.41725,61.5,16.25
Bollnäs,2183,1/1/2016,Gas,Gävleborgs län,328,61.31418,16.41725,61.5,16.25
Bollnäs,2183,1/1/2016,NG,Gävleborgs län,0,61.31418,16.41725,61.5,16.25
Bollnäs,2183,1/1/2016,Plug-in hybrids,Gävleborgs län,8,61.31418,16.41725,61.5,16.25
Bollnäs,2183,1/1/2017,Diesel,Gävleborgs län,397,61.31418,16.41725,61.5,16.25
Bollnäs,2183,1/1/2017,Electric hybrids,Gävleborgs län,53,61.31418,16.41725,61.5,16.25
Bollnäs,2183,1/1/2017,Electricty,Gävleborgs län,2,61.31418,16.41725,61.5,16.25
Bollnäs,2183,1/1/2017,Ethanol,Gävleborgs län,7,61.31418,16.41725,61.5,16.25
Bollnäs,2183,1/1/2017,Gas,Gävleborgs län,300,61.31418,16.41725,61.5,16.25
Bollnäs,2183,1/1/2017,NG,Gävleborgs län,6,61.31418,16.41725,61.5,16.25
Bollnäs,2183,1/1/2017,Plug-in hybrids,Gävleborgs län,2,61.31418,16.41725,61.5,16.25
Bollnäs,2183,1/1/2018,Diesel,Gävleborgs län,352,61.31418,16.41725,61.5,16.25
Bollnäs,2183,1/1/2018,Electric hybrids,Gävleborgs län,79,61.31418,16.41725,61.5,16.25
Bollnäs,2183,1/1/2018,Electricty,Gävleborgs län,21,61.31418,16.41725,61.5,16.25
Bollnäs,2183,1/1/2018,Ethanol,Gävleborgs län,4,61.31418,16.41725,61.5,16.25
Bollnäs,2183,1/1/2018,Gas,Gävleborgs län,314,61.31418,16.41725,61.5,16.25
Bollnäs,2183,1/1/2018,NG,Gävleborgs län,7,61.31418,16.41725,61.5,16.25
Bollnäs,2183,1/1/2018,Plug-in hybrids,Gävleborgs län,13,61.31418,16.41725,61.5,16.25
Bollnäs,2183,1/1/2019,Diesel,Gävleborgs län,316,61.31418,16.41725,61.5,16.25
Bollnäs,2183,1/1/2019,Electric hybrids,Gävleborgs län,126,61.31418,16.41725,61.5,16.25
Bollnäs,2183,1/1/2019,Electricty,Gävleborgs län,29,61.31418,16.41725,61.5,16.25
Bollnäs,2183,1/1/2019,Ethanol,Gävleborgs län,0,61.31418,16.41725,61.5,16.25
Bollnäs,2183,1/1/2019,Gas,Gävleborgs län,235,61.31418,16.41725,61.5,16.25
Bollnäs,2183,1/1/2019,NG,Gävleborgs län,6,61.31418,16.41725,61.5,16.25
Bollnäs,2183,1/1/2019,Plug-in hybrids,Gävleborgs län,16,61.31418,16.41725,61.5,16.25
Bollnäs,2183,1/1/2020,Diesel,Gävleborgs län,213,61.31418,16.41725,61.5,16.25
Bollnäs,2183,1/1/2020,Electric hybrids,Gävleborgs län,88,61.31418,16.41725,61.5,16.25
Bollnäs,2183,1/1/2020,Electricty,Gävleborgs län,54,61.31418,16.41725,61.5,16.25
Bollnäs,2183,1/1/2020,Ethanol,Gävleborgs län,0,61.31418,16.41725,61.5,16.25
Bollnäs,2183,1/1/2020,Gas,Gävleborgs län,188,61.31418,16.41725,61.5,16.25
Bollnäs,2183,1/1/2020,NG,Gävleborgs län,4,61.31418,16.41725,61.5,16.25
Bollnäs,2183,1/1/2020,Plug-in hybrids,Gävleborgs län,54,61.31418,16.41725,61.5,16.25
Bollnäs,2183,1/1/2021,Diesel,Gävleborgs län,180,61.31418,16.41725,61.5,16.25
Bollnäs,2183,1/1/2021,Electric hybrids,Gävleborgs län,88,61.31418,16.41725,61.5,16.25
Bollnäs,2183,1/1/2021,Electricty,Gävleborgs län,96,61.31418,16.41725,61.5,16.25
Bollnäs,2183,1/1/2021,Ethanol,Gävleborgs län,9,61.31418,16.41725,61.5,16.25
Bollnäs,2183,1/1/2021,Gas,Gävleborgs län,150,61.31418,16.41725,61.5,16.25
Bollnäs,2183,1/1/2021,NG,Gävleborgs län,1,61.31418,16.41725,61.5,16.25
Bollnäs,2183,1/1/2021,Plug-in hybrids,Gävleborgs län,63,61.31418,16.41725,61.5,16.25
Hudiksvall,2184,1/1/2013,Diesel,Gävleborgs län,582,61.76615,16.77055,61.5,16.25
Hudiksvall,2184,1/1/2013,Electric hybrids,Gävleborgs län,15,61.76615,16.77055,61.5,16.25
Hudiksvall,2184,1/1/2013,Electricty,Gävleborgs län,0,61.76615,16.77055,61.5,16.25
Hudiksvall,2184,1/1/2013,Ethanol,Gävleborgs län,16,61.76615,16.77055,61.5,16.25
Hudiksvall,2184,1/1/2013,Gas,Gävleborgs län,251,61.76615,16.77055,61.5,16.25
Hudiksvall,2184,1/1/2013,NG,Gävleborgs län,1,61.76615,16.77055,61.5,16.25
Hudiksvall,2184,1/1/2013,Plug-in hybrids,Gävleborgs län,2,61.76615,16.77055,61.5,16.25
Hudiksvall,2184,1/1/2014,Diesel,Gävleborgs län,643,61.76615,16.77055,61.5,16.25
Hudiksvall,2184,1/1/2014,Electric hybrids,Gävleborgs län,33,61.76615,16.77055,61.5,16.25
Hudiksvall,2184,1/1/2014,Electricty,Gävleborgs län,5,61.76615,16.77055,61.5,16.25
Hudiksvall,2184,1/1/2014,Ethanol,Gävleborgs län,31,61.76615,16.77055,61.5,16.25
Hudiksvall,2184,1/1/2014,Gas,Gävleborgs län,362,61.76615,16.77055,61.5,16.25
Hudiksvall,2184,1/1/2014,NG,Gävleborgs län,1,61.76615,16.77055,61.5,16.25
Hudiksvall,2184,1/1/2014,Plug-in hybrids,Gävleborgs län,5,61.76615,16.77055,61.5,16.25
Hudiksvall,2184,1/1/2015,Diesel,Gävleborgs län,762,61.76615,16.77055,61.5,16.25
Hudiksvall,2184,1/1/2015,Electric hybrids,Gävleborgs län,41,61.76615,16.77055,61.5,16.25
Hudiksvall,2184,1/1/2015,Electricty,Gävleborgs län,2,61.76615,16.77055,61.5,16.25
Hudiksvall,2184,1/1/2015,Ethanol,Gävleborgs län,5,61.76615,16.77055,61.5,16.25
Hudiksvall,2184,1/1/2015,Gas,Gävleborgs län,401,61.76615,16.77055,61.5,16.25
Hudiksvall,2184,1/1/2015,NG,Gävleborgs län,0,61.76615,16.77055,61.5,16.25
Hudiksvall,2184,1/1/2015,Plug-in hybrids,Gävleborgs län,9,61.76615,16.77055,61.5,16.25
Hudiksvall,2184,1/1/2016,Diesel,Gävleborgs län,775,61.76615,16.77055,61.5,16.25
Hudiksvall,2184,1/1/2016,Electric hybrids,Gävleborgs län,58,61.76615,16.77055,61.5,16.25
Hudiksvall,2184,1/1/2016,Electricty,Gävleborgs län,4,61.76615,16.77055,61.5,16.25
Hudiksvall,2184,1/1/2016,Ethanol,Gävleborgs län,8,61.76615,16.77055,61.5,16.25
Hudiksvall,2184,1/1/2016,Gas,Gävleborgs län,472,61.76615,16.77055,61.5,16.25
Hudiksvall,2184,1/1/2016,NG,Gävleborgs län,0,61.76615,16.77055,61.5,16.25
Hudiksvall,2184,1/1/2016,Plug-in hybrids,Gävleborgs län,16,61.76615,16.77055,61.5,16.25
Hudiksvall,2184,1/1/2017,Diesel,Gävleborgs län,691,61.76615,16.77055,61.5,16.25
Hudiksvall,2184,1/1/2017,Electric hybrids,Gävleborgs län,44,61.76615,16.77055,61.5,16.25
Hudiksvall,2184,1/1/2017,Electricty,Gävleborgs län,5,61.76615,16.77055,61.5,16.25
Hudiksvall,2184,1/1/2017,Ethanol,Gävleborgs län,5,61.76615,16.77055,61.5,16.25
Hudiksvall,2184,1/1/2017,Gas,Gävleborgs län,487,61.76615,16.77055,61.5,16.25
Hudiksvall,2184,1/1/2017,NG,Gävleborgs län,0,61.76615,16.77055,61.5,16.25
Hudiksvall,2184,1/1/2017,Plug-in hybrids,Gävleborgs län,38,61.76615,16.77055,61.5,16.25
Hudiksvall,2184,1/1/2018,Diesel,Gävleborgs län,426,61.76615,16.77055,61.5,16.25
Hudiksvall,2184,1/1/2018,Electric hybrids,Gävleborgs län,54,61.76615,16.77055,61.5,16.25
Hudiksvall,2184,1/1/2018,Electricty,Gävleborgs län,13,61.76615,16.77055,61.5,16.25
Hudiksvall,2184,1/1/2018,Ethanol,Gävleborgs län,10,61.76615,16.77055,61.5,16.25
Hudiksvall,2184,1/1/2018,Gas,Gävleborgs län,460,61.76615,16.77055,61.5,16.25
Hudiksvall,2184,1/1/2018,NG,Gävleborgs län,0,61.76615,16.77055,61.5,16.25
Hudiksvall,2184,1/1/2018,Plug-in hybrids,Gävleborgs län,41,61.76615,16.77055,61.5,16.25
Hudiksvall,2184,1/1/2019,Diesel,Gävleborgs län,487,61.76615,16.77055,61.5,16.25
Hudiksvall,2184,1/1/2019,Electric hybrids,Gävleborgs län,118,61.76615,16.77055,61.5,16.25
Hudiksvall,2184,1/1/2019,Electricty,Gävleborgs län,31,61.76615,16.77055,61.5,16.25
Hudiksvall,2184,1/1/2019,Ethanol,Gävleborgs län,0,61.76615,16.77055,61.5,16.25
Hudiksvall,2184,1/1/2019,Gas,Gävleborgs län,408,61.76615,16.77055,61.5,16.25
Hudiksvall,2184,1/1/2019,NG,Gävleborgs län,0,61.76615,16.77055,61.5,16.25
Hudiksvall,2184,1/1/2019,Plug-in hybrids,Gävleborgs län,41,61.76615,16.77055,61.5,16.25
Hudiksvall,2184,1/1/2020,Diesel,Gävleborgs län,260,61.76615,16.77055,61.5,16.25
Hudiksvall,2184,1/1/2020,Electric hybrids,Gävleborgs län,69,61.76615,16.77055,61.5,16.25
Hudiksvall,2184,1/1/2020,Electricty,Gävleborgs län,57,61.76615,16.77055,61.5,16.25
Hudiksvall,2184,1/1/2020,Ethanol,Gävleborgs län,1,61.76615,16.77055,61.5,16.25
Hudiksvall,2184,1/1/2020,Gas,Gävleborgs län,227,61.76615,16.77055,61.5,16.25
Hudiksvall,2184,1/1/2020,NG,Gävleborgs län,0,61.76615,16.77055,61.5,16.25
Hudiksvall,2184,1/1/2020,Plug-in hybrids,Gävleborgs län,109,61.76615,16.77055,61.5,16.25
Hudiksvall,2184,1/1/2021,Diesel,Gävleborgs län,202,61.76615,16.77055,61.5,16.25
Hudiksvall,2184,1/1/2021,Electric hybrids,Gävleborgs län,126,61.76615,16.77055,61.5,16.25
Hudiksvall,2184,1/1/2021,Electricty,Gävleborgs län,120,61.76615,16.77055,61.5,16.25
Hudiksvall,2184,1/1/2021,Ethanol,Gävleborgs län,9,61.76615,16.77055,61.5,16.25
Hudiksvall,2184,1/1/2021,Gas,Gävleborgs län,214,61.76615,16.77055,61.5,16.25
Hudiksvall,2184,1/1/2021,NG,Gävleborgs län,0,61.76615,16.77055,61.5,16.25
Hudiksvall,2184,1/1/2021,Plug-in hybrids,Gävleborgs län,135,61.76615,16.77055,61.5,16.25
Ånge,2260,1/1/2013,Diesel,Västernorrlands län,89,62.51232,15.64453,63.0,17.5
Ånge,2260,1/1/2013,Electric hybrids,Västernorrlands län,1,62.51232,15.64453,63.0,17.5
Ånge,2260,1/1/2013,Electricty,Västernorrlands län,0,62.51232,15.64453,63.0,17.5
Ånge,2260,1/1/2013,Ethanol,Västernorrlands län,0,62.51232,15.64453,63.0,17.5
Ånge,2260,1/1/2013,Gas,Västernorrlands län,34,62.51232,15.64453,63.0,17.5
Ånge,2260,1/1/2013,NG,Västernorrlands län,0,62.51232,15.64453,63.0,17.5
Ånge,2260,1/1/2013,Plug-in hybrids,Västernorrlands län,0,62.51232,15.64453,63.0,17.5
Ånge,2260,1/1/2014,Diesel,Västernorrlands län,92,62.51232,15.64453,63.0,17.5
Ånge,2260,1/1/2014,Electric hybrids,Västernorrlands län,1,62.51232,15.64453,63.0,17.5
Ånge,2260,1/1/2014,Electricty,Västernorrlands län,0,62.51232,15.64453,63.0,17.5
Ånge,2260,1/1/2014,Ethanol,Västernorrlands län,0,62.51232,15.64453,63.0,17.5
Ånge,2260,1/1/2014,Gas,Västernorrlands län,40,62.51232,15.64453,63.0,17.5
Ånge,2260,1/1/2014,NG,Västernorrlands län,0,62.51232,15.64453,63.0,17.5
Ånge,2260,1/1/2014,Plug-in hybrids,Västernorrlands län,0,62.51232,15.64453,63.0,17.5
Ånge,2260,1/1/2015,Diesel,Västernorrlands län,132,62.51232,15.64453,63.0,17.5
Ånge,2260,1/1/2015,Electric hybrids,Västernorrlands län,0,62.51232,15.64453,63.0,17.5
Ånge,2260,1/1/2015,Electricty,Västernorrlands län,1,62.51232,15.64453,63.0,17.5
Ånge,2260,1/1/2015,Ethanol,Västernorrlands län,0,62.51232,15.64453,63.0,17.5
Ånge,2260,1/1/2015,Gas,Västernorrlands län,37,62.51232,15.64453,63.0,17.5
Ånge,2260,1/1/2015,NG,Västernorrlands län,0,62.51232,15.64453,63.0,17.5
Ånge,2260,1/1/2015,Plug-in hybrids,Västernorrlands län,2,62.51232,15.64453,63.0,17.5
Ånge,2260,1/1/2016,Diesel,Västernorrlands län,102,62.51232,15.64453,63.0,17.5
Ånge,2260,1/1/2016,Electric hybrids,Västernorrlands län,4,62.51232,15.64453,63.0,17.5
Ånge,2260,1/1/2016,Electricty,Västernorrlands län,0,62.51232,15.64453,63.0,17.5
Ånge,2260,1/1/2016,Ethanol,Västernorrlands län,0,62.51232,15.64453,63.0,17.5
Ånge,2260,1/1/2016,Gas,Västernorrlands län,52,62.51232,15.64453,63.0,17.5
Ånge,2260,1/1/2016,NG,Västernorrlands län,1,62.51232,15.64453,63.0,17.5
Ånge,2260,1/1/2016,Plug-in hybrids,Västernorrlands län,1,62.51232,15.64453,63.0,17.5
Ånge,2260,1/1/2017,Diesel,Västernorrlands län,74,62.51232,15.64453,63.0,17.5
Ånge,2260,1/1/2017,Electric hybrids,Västernorrlands län,9,62.51232,15.64453,63.0,17.5
Ånge,2260,1/1/2017,Electricty,Västernorrlands län,0,62.51232,15.64453,63.0,17.5
Ånge,2260,1/1/2017,Ethanol,Västernorrlands län,0,62.51232,15.64453,63.0,17.5
Ånge,2260,1/1/2017,Gas,Västernorrlands län,57,62.51232,15.64453,63.0,17.5
Ånge,2260,1/1/2017,NG,Västernorrlands län,0,62.51232,15.64453,63.0,17.5
Ånge,2260,1/1/2017,Plug-in hybrids,Västernorrlands län,0,62.51232,15.64453,63.0,17.5
Ånge,2260,1/1/2018,Diesel,Västernorrlands län,67,62.51232,15.64453,63.0,17.5
Ånge,2260,1/1/2018,Electric hybrids,Västernorrlands län,17,62.51232,15.64453,63.0,17.5
Ånge,2260,1/1/2018,Electricty,Västernorrlands län,0,62.51232,15.64453,63.0,17.5
Ånge,2260,1/1/2018,Ethanol,Västernorrlands län,1,62.51232,15.64453,63.0,17.5
Ånge,2260,1/1/2018,Gas,Västernorrlands län,48,62.51232,15.64453,63.0,17.5
Ånge,2260,1/1/2018,NG,Västernorrlands län,0,62.51232,15.64453,63.0,17.5
Ånge,2260,1/1/2018,Plug-in hybrids,Västernorrlands län,0,62.51232,15.64453,63.0,17.5
Ånge,2260,1/1/2019,Diesel,Västernorrlands län,39,62.51232,15.64453,63.0,17.5
Ånge,2260,1/1/2019,Electric hybrids,Västernorrlands län,12,62.51232,15.64453,63.0,17.5
Ånge,2260,1/1/2019,Electricty,Västernorrlands län,4,62.51232,15.64453,63.0,17.5
Ånge,2260,1/1/2019,Ethanol,Västernorrlands län,2,62.51232,15.64453,63.0,17.5
Ånge,2260,1/1/2019,Gas,Västernorrlands län,43,62.51232,15.64453,63.0,17.5
Ånge,2260,1/1/2019,NG,Västernorrlands län,0,62.51232,15.64453,63.0,17.5
Ånge,2260,1/1/2019,Plug-in hybrids,Västernorrlands län,4,62.51232,15.64453,63.0,17.5
Ånge,2260,1/1/2020,Diesel,Västernorrlands län,22,62.51232,15.64453,63.0,17.5
Ånge,2260,1/1/2020,Electric hybrids,Västernorrlands län,1,62.51232,15.64453,63.0,17.5
Ånge,2260,1/1/2020,Electricty,Västernorrlands län,4,62.51232,15.64453,63.0,17.5
Ånge,2260,1/1/2020,Ethanol,Västernorrlands län,0,62.51232,15.64453,63.0,17.5
Ånge,2260,1/1/2020,Gas,Västernorrlands län,27,62.51232,15.64453,63.0,17.5
Ånge,2260,1/1/2020,NG,Västernorrlands län,0,62.51232,15.64453,63.0,17.5
Ånge,2260,1/1/2020,Plug-in hybrids,Västernorrlands län,6,62.51232,15.64453,63.0,17.5
Ånge,2260,1/1/2021,Diesel,Västernorrlands län,30,62.51232,15.64453,63.0,17.5
Ånge,2260,1/1/2021,Electric hybrids,Västernorrlands län,24,62.51232,15.64453,63.0,17.5
Ånge,2260,1/1/2021,Electricty,Västernorrlands län,21,62.51232,15.64453,63.0,17.5
Ånge,2260,1/1/2021,Ethanol,Västernorrlands län,5,62.51232,15.64453,63.0,17.5
Ånge,2260,1/1/2021,Gas,Västernorrlands län,36,62.51232,15.64453,63.0,17.5
Ånge,2260,1/1/2021,NG,Västernorrlands län,0,62.51232,15.64453,63.0,17.5
Ånge,2260,1/1/2021,Plug-in hybrids,Västernorrlands län,11,62.51232,15.64453,63.0,17.5
Timrå,2262,1/1/2013,Diesel,Västernorrlands län,105,62.61598,17.37848,63.0,17.5
Timrå,2262,1/1/2013,Electric hybrids,Västernorrlands län,4,62.61598,17.37848,63.0,17.5
Timrå,2262,1/1/2013,Electricty,Västernorrlands län,0,62.61598,17.37848,63.0,17.5
Timrå,2262,1/1/2013,Ethanol,Västernorrlands län,1,62.61598,17.37848,63.0,17.5
Timrå,2262,1/1/2013,Gas,Västernorrlands län,132,62.61598,17.37848,63.0,17.5
Timrå,2262,1/1/2013,NG,Västernorrlands län,0,62.61598,17.37848,63.0,17.5
Timrå,2262,1/1/2013,Plug-in hybrids,Västernorrlands län,0,62.61598,17.37848,63.0,17.5
Timrå,2262,1/1/2014,Diesel,Västernorrlands län,158,62.61598,17.37848,63.0,17.5
Timrå,2262,1/1/2014,Electric hybrids,Västernorrlands län,4,62.61598,17.37848,63.0,17.5
Timrå,2262,1/1/2014,Electricty,Västernorrlands län,0,62.61598,17.37848,63.0,17.5
Timrå,2262,1/1/2014,Ethanol,Västernorrlands län,1,62.61598,17.37848,63.0,17.5
Timrå,2262,1/1/2014,Gas,Västernorrlands län,188,62.61598,17.37848,63.0,17.5
Timrå,2262,1/1/2014,NG,Västernorrlands län,1,62.61598,17.37848,63.0,17.5
Timrå,2262,1/1/2014,Plug-in hybrids,Västernorrlands län,2,62.61598,17.37848,63.0,17.5
Timrå,2262,1/1/2015,Diesel,Västernorrlands län,215,62.61598,17.37848,63.0,17.5
Timrå,2262,1/1/2015,Electric hybrids,Västernorrlands län,7,62.61598,17.37848,63.0,17.5
Timrå,2262,1/1/2015,Electricty,Västernorrlands län,3,62.61598,17.37848,63.0,17.5
Timrå,2262,1/1/2015,Ethanol,Västernorrlands län,2,62.61598,17.37848,63.0,17.5
Timrå,2262,1/1/2015,Gas,Västernorrlands län,147,62.61598,17.37848,63.0,17.5
Timrå,2262,1/1/2015,NG,Västernorrlands län,1,62.61598,17.37848,63.0,17.5
Timrå,2262,1/1/2015,Plug-in hybrids,Västernorrlands län,0,62.61598,17.37848,63.0,17.5
Timrå,2262,1/1/2016,Diesel,Västernorrlands län,185,62.61598,17.37848,63.0,17.5
Timrå,2262,1/1/2016,Electric hybrids,Västernorrlands län,15,62.61598,17.37848,63.0,17.5
Timrå,2262,1/1/2016,Electricty,Västernorrlands län,3,62.61598,17.37848,63.0,17.5
Timrå,2262,1/1/2016,Ethanol,Västernorrlands län,1,62.61598,17.37848,63.0,17.5
Timrå,2262,1/1/2016,Gas,Västernorrlands län,192,62.61598,17.37848,63.0,17.5
Timrå,2262,1/1/2016,NG,Västernorrlands län,0,62.61598,17.37848,63.0,17.5
